centroid_y,centroid_x
321.3284960422164,1106.098944591029
320.7472826086956,1331.1182065217392
313.01006711409394,427.86577181208054
329.9189511323004,955.5971394517283
363.03040622719533,688.720262709803
329.42657342657344,84.39160839160839
396.5596917733883,371.3819188191882
329.7230769230769,50.36666666666667
333.8454332552693,301.62529274004686
333.8475452196382,450.4134366925065
344.6575,431.3675
398.4963054187192,1297.123645320197
407.1499351865188,504.84574391473427
410.18114311431145,102.41539153915392
384.61899109792284,1156.325816023739
398.8300132802125,1075.4267374944666
393.83935742971886,934.6104417670683
417.09117305458767,290.73054587688733
396.8469387755102,184.0280612244898
406.55927051671733,38.82370820668693
421.1547169811321,8.581132075471698
414.24411764705883,616.1382352941176
441.28110344827587,440.9991724137931
425.9704069050555,780.869297163995
423.3155080213904,852.5935828877006
417.3787878787879,590.4621212121212
443.2983271375465,196.1528810408922
431.3090909090909,1019.5212121212121
442.18804483188046,1160.658779576588
438.0092879256966,139.34055727554178
442.1564245810056,33.997206703910614
444.5023847376789,889.3147853736089
450.7409638554217,645.144578313253
479.8288288288288,1091.3977613977613
466.9705505761844,1310.685019206146
453.1474530831099,836.0965147453084
476.2772357723577,1360.519512195122
488.7149017728797,330.0023957834212
469.3212121212121,1263.8424242424242
488.54517611026034,11.592649310872895
505.515577275504,844.0378741600489
487.9957805907173,1194.057665260197
483.8781869688385,467.1473087818697
484.73579545454544,220.75852272727272
483.86687306501545,139.76470588235293
492.7211055276382,427.8894472361809
495.08898305084745,1385.8474576271187
498.63988095238096,666.8244047619048
499.37110481586404,91.19830028328612
499.22597402597404,616.6883116883117
499.9191374663073,1281.7843665768194
502.60097323600974,1137.1654501216544
506.8710247349823,1240.7703180212013
506.08493150684933,61.97260273972603
535.784178187404,1035.2188940092167
510.5707434052758,1321.0599520383694
520.9825,1357.1125
521.276119402985,1290.4303482587065
529.5490196078431,297.0980392156863
526.4875,989.075
533.5081967213115,1255.7158469945355
538.8701298701299,70.87662337662337
550.2722466960353,1177.269603524229
541.0253164556962,656.4151898734177
549.605729877217,36.608458390177354
541.3766233766233,1384.6320346320347
546.8931116389549,783.6579572446556
574.9121135524014,517.4627649231966
551.051575931232,821.7793696275072
550.5281385281386,583.8138528138528
554.6127450980392,1103.4828431372548
556.8907363420427,617.8052256532067
574.5692695214105,792.4282115869017
604.6854038734058,1081.3778932451582
584.4299516908212,816.2222222222222
604.7387184115523,763.7143501805054
593.292817679558,622.9254143646409
657.4604584841505,1179.4341340353187
595.9375,966.1302083333334
601.739010989011,990.9120879120879
606.4069767441861,575.2209302325581
625.7994722955145,1384.6490765171504
616.874213836478,149.1320754716981
613.1149425287356,851.3218390804598
617.8258575197889,302.84696569920845
614.4827586206897,3.0804597701149423
622.568115942029,809.1188405797102
637.804469273743,281.89608938547485
634.1632047477744,1270.7032640949556
632.4319526627219,1348.6568047337278
646.6508921644686,503.75407292474785
649.8451443569554,558.5275590551181
712.6702551834131,1286.7025518341309
674.3131014063656,763.5358993338268
675.0,1388.0697674418604
679.9920844327177,104.9736147757256
689.6937669376694,1118.9674796747968
688.5463576158941,9.0
815.1441431728748,421.4746374858498
696.4786324786324,63.26210826210826
699.7616438356164,123.32876712328768
742.392425039453,733.2922146238822
708.1311475409836,1386.389344262295
716.2323607427056,877.876923076923
715.8826979472141,1077.642228739003
716.1692307692308,813.1705128205128
713.7823529411764,85.38235294117646
713.0320699708454,1351.8892128279883
740.0814814814814,1106.158024691358
749.0952380952381,1130.684807256236
749.2938005390836,911.7574123989218
751.2685185185185,1167.4398148148148
753.1837209302325,562.0697674418604
760.4442013129103,1194.5842450765865
777.0181818181818,21.69266862170088
757.5231607629428,631.7438692098093
765.9761273209549,452.48275862068965
803.1310704960836,1083.891906005222
785.5030120481928,1029.2740963855422
788.84375,1159.4829545454545
785.7909604519774,268.090395480226
833.8006576243321,557.4177969584874
814.9675324675325,1211.8266733266732
801.6468531468531,154.87062937062936
797.994459833795,221.85041551246536
801.484693877551,323.94642857142856
862.4408176722717,945.0842400263765
806.45,69.62222222222222
806.7942857142857,367.7942857142857
810.1276595744681,906.1367781155016
814.0909090909091,41.52987012987013
817.1833333333333,9.495833333333334
865.0724683544304,137.63164556962025
854.2552870090634,193.66616314199396
849.6235446313066,1125.5168175937904
832.7949438202247,1015.9803370786517
843.9845758354755,630.6143958868895
847.0167597765363,101.18715083798882
860.5927977839335,998.4542936288088
858.1524926686217,1058.4486803519062
879.068493150685,845.3365949119374
867.3965517241379,281.67241379310343
867.0190839694657,9.080152671755725
907.368029739777,642.8275801026731
871.1891891891892,71.03603603603604
869.7697841726618,879.0455635491606
870.6525423728814,721.2203389830509
874.0542005420054,769.0271002710027
877.8131067961165,806.4174757281553
872.8108108108108,1389.972972972973
885.6923076923077,235.684350132626
897.8250652741515,1093.0548302872062
903.4931846344485,718.0408921933085
904.5674931129477,1375.0743801652893
910.2970027247957,214.95367847411444
913.078502415459,415.1183574879227
919.8712643678161,843.6436781609195
926.6012195121951,294.26341463414633
926.1671232876712,104.2958904109589
923.7878787878788,1390.2424242424242
992.7610862429126,1147.1570874365862
930.5156889495225,1256.3287858117326
930.4206349206349,542.2724867724868
949.8845108695652,357.29483695652175
938.125,235.05
985.129595083946,814.6792494238999
966.3668779714739,1025.5459587955627
964.7302593659942,286.06167146974065
966.1505376344086,237.55376344086022
972.7185628742515,599.2005988023952
979.1900452488687,671.3325791855203
982.3139678615574,1275.2175525339926
979.3498452012384,462.08978328173373
988.8381502890173,178.3612716763006
1007.0813464235624,253.05750350631135
994.8009367681499,643.5128805620609
995.0142857142857,1322.922857142857
997.7165354330708,359.59317585301835
995.4081632653061,2.2653061224489797
1023.1396226415094,189.6314465408805
1021.2882787750792,1297.0623020063358
1025.2651734104047,525.0014450867052
1027.272952853598,643.9677419354839
23.920091324200914,751.12100456621
42.69450101832994,808.0936863543789
41.8921568627451,832.0686274509804
71.06153846153846,805.9538461538461
74.06603773584905,178.16037735849056
101.58308605341246,184.513353115727
108.04724409448819,340.8346456692913
117.65337954939342,461.5407279029463
124.71563981042654,149.41232227488152
124.69047619047619,357.3452380952381
148.58203799654578,361.54576856649396
138.7063829787234,387.7744680851064
146.63167259786476,454.51601423487546
153.7941176470588,1003.0882352941177
161.53333333333333,987.0962962962963
170.06666666666666,916.4404761904761
177.5257918552036,645.3701357466064
168.86934673366835,317.678391959799
166.9090909090909,1380.8636363636363
170.10714285714286,1375.2857142857142
182.08835341365463,353.2168674698795
181.42857142857142,704.7619047619048
185.96969696969697,984.5656565656566
186.77070063694268,1387.3312101910828
186.75586854460093,322.4319248826291
186.34913793103448,889.3663793103449
195.8919202518363,1269.2298006295907
187.69736842105263,495.57894736842104
193.45842450765863,588.7943107221007
199.7159090909091,471.3068181818182
224.9712858926342,1336.0056179775281
211.79126213592232,658.7014563106796
209.02072538860102,180.2300518134715
206.59176029962546,703.374531835206
197.54545454545453,350.3636363636364
204.65258215962442,880.4835680751173
203.2883435582822,303.6196319018405
211.9503105590062,438.3105590062112
235.71497584541063,130.38550724637682
221.98494623655915,603.9010752688172
218.16319444444446,477.7013888888889
253.0363184079602,551.0666666666667
237.7170542635659,675.8100775193799
236.5344827586207,705.4885057471264
256.7149877149877,819.3906633906633
239.4144144144144,475.72072072072075
246.76650563607086,636.7326892109501
270.5293159609121,987.578990228013
309.8489139179405,611.8783588093322
257.54430379746833,511.0189873417722
255.0,1323.2727272727273
265.02358490566036,1137.1415094339623
267.42798353909467,1024.19341563786
271.6554054054054,729.572072072072
269.36401673640165,954.18410041841
271.7081632653061,780.1163265306122
284.5543175487465,929.1392757660167
277.56481481481484,506.3796296296296
285.63392857142856,1010.4017857142857
296.148969889065,799.1949286846276
307.79477947794777,1254.3807380738074
294.7332053742802,1184.6468330134358
306.8559670781893,882.3065843621399
329.0038961038961,700.1064935064935
319.55128205128204,952.7307692307693
320.8448844884488,833.3696369636964
325.57916666666665,1191.0166666666667
323.58293838862556,988.0189573459716
343.3867832847425,1218.0515063168125
346.78058252427184,549.3443365695792
334.0445205479452,661.4246575342465
363.0733519034355,404.92293407613744
356.39582071471835,841.1220472440945
335.54852320675104,907.548523206751
336.8755186721992,1149.4273858921163
339.5075376884422,959.9849246231156
338.1604938271605,1287.0493827160494
344.1191335740072,1172.1263537906136
347.12017167381975,1246.901287553648
369.3397312859885,344.0911708253359
349.70952380952383,493.1380952380952
349.7033639143731,769.5107033639143
350.93617021276594,895.5070921985815
374.4094005449591,677.5865122615804
370.6127167630058,1142.6319845857417
363.751677852349,1102.2953020134228
366.2542372881356,1287.4703389830509
374.17241379310343,96.19458128078817
384.3248066627008,485.5121951219512
398.7526408450704,1309.7165492957747
385.7470355731225,1161.7312252964427
394.6007556675063,122.78589420654912
407.3744787322769,542.9324437030859
410.9580487804878,1061.050731707317
391.4709677419355,1097.0967741935483
395.7453125,384.725
392.10227272727275,272.02272727272725
400.75545851528386,705.1965065502184
417.75206611570246,83.17119244391972
404.28767123287673,1254.5890410958905
416.56944444444446,289.203125
407.2641509433962,1173.5471698113208
413.90706319702605,366.3159851301115
431.61419068736143,502.37250554323725
424.2785515320334,1278.7660167130919
421.27522935779814,455.2691131498471
418.9920634920635,791.484126984127
424.3312883435583,346.4233128834356
426.4888888888889,422.7269841269841
428.1714285714286,171.07857142857142
427.53636363636366,1336.2818181818182
438.06994328922497,101.38374291115312
431.6276595744681,771.2127659574468
443.1387755102041,216.70816326530613
456.5268907563025,377.8260504201681
444.5882352941176,1156.7389705882354
443.0275229357798,312.92660550458714
446.2238805970149,177.83582089552237
451.89291598023067,457.5634266886326
457.5864022662889,421.157223796034
453.6515151515151,200.7159090909091
480.19684721099435,1093.0392077607114
455.9,113.12857142857143
468.82300884955754,329.8796460176991
464.40076335877865,494.087786259542
463.25333333333333,1375.4133333333334
471.07438016528926,1359.0413223140497
479.93522267206475,856.7206477732793
489.3333333333333,392.3333333333333
503.153642384106,329.94039735099335
493.40909090909093,1351.5064935064936
490.25,397.1875
513.6988764044944,840.2573033707865
503.219512195122,1034.3902439024391
516.0384615384615,1039.0384615384614
534.04,1032.344
549.0232258064516,1177.8670967741934
569.3303944315545,534.0696055684455
564.0979262672811,479.96198156682027
588.1601016518424,1083.9390088945363
605.0689865689866,762.8858363858363
593.8055555555555,1171.5648148148148
601.8583333333333,511.13166666666666
643.9449877750611,1200.3728606356967
622.474025974026,1077.2061688311687
626.702380952381,278.0833333333333
644.983164983165,1146.29898989899
650.0485762144053,498.3098827470687
639.078853046595,514.9605734767025
651.4939759036145,288.8433734939759
668.8532258064516,771.7112903225807
715.6849407783418,1292.0592216582065
669.514619883041,1289.7602339181287
685.0063694267516,1163.3407643312103
684.00395256917,746.0592885375494
687.937908496732,1191.3496732026144
698.923828125,469.66796875
712.4618784530387,555.0629834254144
705.5578947368421,878.1210526315789
711.7666666666667,760.3151515151516
717.6203703703703,1183.1722222222222
717.0242914979757,900.3805668016195
718.5430107526881,723.7688172043011
716.0541666666667,848.2291666666666
725.9734660033167,496.2205638474295
728.7014388489208,883.6978417266187
738.5319865319865,530.8114478114478
748.4958283671037,732.9106078665078
743.8817733990148,1234.1822660098521
787.4986407766991,498.3328155339806
772.0414201183432,30.806213017751478
783.1825396825396,9.805555555555555
783.6532769556026,1090.0190274841439
777.409756097561,712.1609756097561
803.4881516587677,560.2290679304897
803.8342175066313,1215.4403183023874
797.5083333333333,143.97083333333333
857.1388888888889,945.6909722222222
826.0212014134275,589.0270906949352
818.3265306122449,1082.8979591836735
819.863436123348,1193.0308370044054
819.8644067796611,124.79661016949153
820.8709677419355,392.64516129032256
832.8205882352942,196.83823529411765
826.4938271604939,498.2962962962963
850.1136580706782,1124.3973256924546
825.90625,133.28125
854.8533798794034,379.4939701682006
830.3674911660777,151.36749116607774
838.6,256.4835820895522
851.6512983571807,538.4944356120827
838.3523131672598,286.6725978647687
852.7533980582524,154.4135922330097
865.8463251670379,193.26280623608017
866.7743190661479,847.3891050583658
890.1216834400732,129.2387923147301
874.1312607944732,661.2037996545769
873.9448818897638,601.2047244094488
880.6402877697842,312.25539568345323
886.3234421364986,629.5489614243323
887.4296296296296,846.1333333333333
898.9846743295019,330.62452107279694
898.8174904942965,604.4296577946768
904.8063872255489,715.5508982035929
925.5809426229508,637.373975409836
908.1639344262295,426.57923497267757
916.3623188405797,952.9057971014493
931.8015695067264,669.3856502242153
920.0083752093802,843.5125628140704
916.0,404.7325581395349
922.1846153846154,286.6307692307692
937.3106796116505,1168.0922330097087
931.6423076923077,305.5576923076923
994.3068493150685,1102.6891780821918
955.1168224299065,864.7429906542056
972.7212246099499,779.5295849278775
942.8,869.0
951.104347826087,1040.9304347826087
961.6957163958641,270.66765140324964
967.8423076923077,303.3057692307692
993.8971921291178,1199.5401282334733
968.664739884393,846.5028901734104
969.5955056179776,1028.573033707865
974.7816901408451,875.4823943661971
985.0627906976745,1276.6162790697674
979.2264150943396,1014.7358490566038
1004.961992136304,244.6251638269987
990.8888888888889,850.5204678362574
1005.0271186440677,781.8847457627119
1026.6759348034516,845.306807286673
1011.915611814346,878.8396624472574
1012.622641509434,1296.7094339622643
1025.6345657781599,524.8787618228719
1014.9282296650717,273.1004784688995
1028.229090909091,1295.9818181818182
1034.4329268292684,1254.0426829268292
